work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2023,Senior,Full-Time,Data Analyst,141290,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,74178,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,107500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,84000,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Analyst,125000,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Analyst,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,200000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,135000,United States Dollar,United States,Medium
2022,Entry,Full-Time,Business Data Analyst,48000,United States Dollar,United States,Large
2023,Entry,Full-Time,AI Developer,120000,United States Dollar,Bosnia and Herzegovina,Small
2023,Mid,Full-Time,Data Engineer,150000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Computer Vision Engineer,200000,United States Dollar,United States,Small
2023,Mid,Full-Time,Applied Data Scientist,80000,United States Dollar,Kenya,Small
2023,Mid,Full-Time,Data Analytics Lead,1440000,Indian Rupee,Singapore,Medium
2023,Senior,Full-Time,Data Scientist,257000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,72000,Euro,Latvia,Medium
2023,Senior,Full-Time,Data Scientist,36000,Euro,Latvia,Medium
2023,Senior,Full-Time,BI Developer,140000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,50000,Euro,Romania,Large
2023,Senior,Full-Time,Data Analyst,38000,Euro,Spain,Medium
2023,Mid,Full-Time,Data Scientist,183310,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,102500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Consultant,122000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Consultant,94000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,840000,Thai Baht,Thailand,Large
2022,Mid,Full-Time,Computer Vision Engineer,1250000,Indian Rupee,India,Medium
2023,Senior,Full-Time,Data Science Consultant,145000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Consultant,128000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,182000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,72000,Euro,Latvia,Medium
2023,Senior,Full-Time,Machine Learning Engineer,36000,Euro,Latvia,Medium
2023,Executive,Full-Time,Data Scientist,300000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,135000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,105500,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Scientist,110000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Scientist,153400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,122700,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,145000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,87000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Scientist,50000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,234100,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,203500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,223800,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,172100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,232200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,167200,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Developer,197000,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Developer,106000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,180000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,145000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Lead,225000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Lead,200000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,114000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,291500,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,196200,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,150900,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,95000,United States Dollar,Spain,Medium
2023,Mid,Full-Time,Data Engineer,80000,United States Dollar,Spain,Medium
2023,Mid,Full-Time,Data Analyst,116000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,72000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,207000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,167000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,135000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,105000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,96100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Engineer,140000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Engineer,100000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,120000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Cloud Database Engineer,140000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Cloud Database Engineer,115000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Manager,297300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Manager,198200,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,219000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Engineer,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,126100,United States Dollar,United States,Large
2023,Senior,Full-Time,Applied Scientist,72000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Analyst,240500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,137500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,187500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,165000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Research Engineer,60000,British Pound Sterling,United Kingdom,Large
2022,Entry,Part-Time,Data Analyst,24000,Euro,United States,Large
2023,Senior,Full-Time,Research Scientist,165750,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,225000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,165750,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,89700,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Machine Learning Engineer,55250,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,NLP Engineer,275000,United States Dollar,United States,Medium
2023,Senior,Full-Time,NLP Engineer,175000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,175308,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,100706,United States Dollar,United States,Medium
2023,Senior,Full-Time,NLP Engineer,235000,United States Dollar,United States,Medium
2023,Senior,Full-Time,NLP Engineer,135000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,310000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,289076,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,202353,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,65000,Euro,Portugal,Medium
2023,Senior,Full-Time,Data Engineer,35000,Euro,Portugal,Medium
2023,Mid,Full-Time,Research Engineer,120000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Research Engineer,100000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Data Scientist,4000000,Indian Rupee,India,Large
2022,Mid,Full-Time,Business Data Analyst,1440000,Indian Rupee,India,Large
2023,Senior,Full-Time,Data Engineer,231250,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,138750,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,199000,United States Dollar,United States,Medium
2022,Entry,Full-Time,Data Scientist,100000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Deep Learning Engineer,150000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Deep Learning Engineer,120000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,150000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,100000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Analytics Manager,133000,United States Dollar,Netherlands,Large
2023,Senior,Full-Time,Data Scientist,272550,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,187500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,64000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Computer Vision Engineer,235000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Computer Vision Engineer,185000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,143100,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Data Scientist,113000,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Applied Scientist,142000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,180560,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,115440,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,110000,United States Dollar,Canada,Medium
2023,Mid,Full-Time,Machine Learning Engineer,62000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Machine Learning Engineer,52000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Machine Learning Engineer,48000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Machine Learning Engineer,38000,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,Data Architect,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,236000,United States Dollar,United States,Medium
2022,Entry,Full-Time,Data Scientist,130000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Manager Data Management,125000,United States Dollar,United States,Large
2022,Senior,Full-Time,Data Engineer,175000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,155000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,153600,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,106800,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Scientist,150000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Scientist,140000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Science Consultant,122000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Science Consultant,94500,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,170000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,130000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Science Consultant,145000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Science Consultant,128000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,145000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,100000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,120000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Engineer,115000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Applied Machine Learning Scientist,150000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Analyst,150000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Analyst,100000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Scientist,150000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Scientist,127500,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Scientist,126500,United States Dollar,United States,Medium
2022,Senior,Full-Time,Data Scientist,51000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Engineer,260000,United States Dollar,United States,Medium
2022,Mid,Full-Time,Data Engineer,175000,United States Dollar,United States,Medium
2022,Entry,Full-Time,Applied Data Scientist,40000,United States Dollar,Pakistan,Medium
2022,Entry,Full-Time,AI Programmer,40000,United States Dollar,Australia,Medium
2022,Senior,Full-Time,Data Engineer,250000,United States Dollar,United States,Medium
